name,disciplines,plus_options,plans,min_plan,district,street,link,metadata,latitude,longitude,description
Piscine Aquasud,['Swimming'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Agen,Avenue d'Italie,https://urbansportsclub.com//en/venues/piscine-aquasud,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Piscine Aquasud', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Agen, France', 'addressCountry': 'France', 'postalCode': '47000', 'streetAddress': 'Avenue d&#039;Italie'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '44.1865444', 'longitude': '0.6246007'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/venues%2Foriginal_622x350_c0m0elhvdub7khfsfahw_1762859454250214.png?generation=1762859454357568&amp;alt=media'}",44.1865444,0.6246007,
